date,TweetId,Tweet,created_at,geo,place,coordinates,location
2020-12-16  02:37,1338944841229750272,How the FUCK you got Ferraris when you never went sport!? https://t.co/61VOIHtdA1,2020-12-15 20:31:41,,,,
2020-12-16  02:37,1338944836917923840,"RT @Pitt_FB: 20 years ago today, @LarryFitzgerald committed to Pitt and launched his incredible career in football.

Tomorrow, we sign Clas…",2020-12-15 20:31:40,,,,
2020-12-16  02:37,1338944835592597514,New shoe storage cabinetry for @BigRedWrestling complete with all custom made stainless stainless grill and drip pa… https://t.co/NwYM3qr1mN,2020-12-15 20:31:39,,,,"Elida, OH"
2020-12-16  02:37,1338944816814678024,@mesqueundeporte Daily sport,2020-12-15 20:31:35,,,,
2020-12-16  02:37,1338944816755904514,"The special one playing mind games already?

Be quiet Jose.

https://t.co/wAyRNkKoh9",2020-12-15 20:31:35,,,,Biggleswade
2020-12-16  02:37,1338944815887683595,@DKOldies Oh yeah!!!  Still sport it when playing the og goodness!!! https://t.co/j8gT8NLg5b,2020-12-15 20:31:35,,,,United States
2020-12-16  02:37,1338944809927643136,#FollowBack #AndyMurray #Football #Tennis #Sport #Sports #Keyrings Pls Follow &amp; RT!!!!!!!!!!!!!!!!!!!!!!!,2020-12-15 20:31:33,,,,
2020-12-16  02:37,1338944807171846144,Mourinho questions Liverpool's injury concerns https://t.co/9ozPUlEJH9 https://t.co/95zfg1DeZO,2020-12-15 20:31:33,,,,
2020-12-16  02:37,1338944806429593600,"RT @billinghamrufc: Big shout out to club legend Stew Evans. 

He has been recognised by the RFU for his continued contribution to the spor…",2020-12-15 20:31:32,,,,North England
2020-12-16  02:37,1338944799051755521,People who complain about the signal quality of sport on Amazon prime..it’s your shit internet connection that’s the problem.,2020-12-15 20:31:31,,,,sheffield
2020-12-16  02:37,1338944790508007427,Chelsea verdict: Frank Lampard needs creative sparks to step up after Wolves’ deserved comeback win https://t.co/CaJ41DFL7N,2020-12-15 20:31:29,,,,
2020-12-16  02:37,1338944788612124674,Chelsea ratings: Christian Pulisic dangerous but Kai Havertz must take risks after last-gasp Wolves defeat https://t.co/nmFKcsX84i,2020-12-15 20:31:28,,,,
2020-12-16  02:37,1338944786414374915,Wolves 2 Chelsea 1: Neto scores last-gasp winner after being denied penalty by VAR in dive storm https://t.co/744uao7YGd,2020-12-15 20:31:28,,,,
2020-12-16  02:37,1338944781335080962,"GOAL! Gundogan with a fine strike to put City ahead, 1-0 

https://t.co/audcDNtovK #MCIWBA",2020-12-15 20:31:26,,,,United Kingdom
2020-12-16  02:37,1338944775555330050,"We want to end abusive coaching practices in gymnastics, support survivors of abuse and create sweeping reform for… https://t.co/FiZNLS5pCI",2020-12-15 20:31:25,,,,
2020-12-16  02:37,1338944760329990144,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:31:21,,,,Portugal
2020-12-16  02:37,1338944756114726915,"RT @nslau78: After a long year off from playing the sport I love due to being an Early-Middle College student, I want to officially say tha…",2020-12-15 20:31:20,,,,United States
2020-12-16  02:37,1338944752172101632,RT @umirf1: STERLING TO GUNDOGAN. TALK TO MEEEEE. I KNOW THIS SPORT MORE THAN YOU CAN BELIEVE.,2020-12-15 20:31:19,,,,
2020-12-16  02:37,1338944751509381123,RT @IrishTimesSport: Neto strikes deep in injury time as Wolves break Chelsea hearts https://t.co/y6kFxJoRFN via @IrishTimesSport,2020-12-15 20:31:19,,,,Ireland
2020-12-16  02:37,1338944746346131456,RT @GGGBoxing: Do the best in your sport 🥊⚽️ @Cristiano @DAZNBoxing https://t.co/TcYrkkn4x2,2020-12-15 20:31:18,,,,
2020-12-16  02:37,1338944743762432002,"RT @BBCSport: When you’re interviewing Jose Mourinho but you’ve also got a wash on... 😂

https://t.co/MsR9AYZpXo https://t.co/kFhJgUNRGL",2020-12-15 20:31:17,,,,Earth
2020-12-16  02:37,1338944743087149061,Will the sport media’s golden boy be slated like every other manager that loses two games on the spin like Lampard has 🤔 🪓,2020-12-15 20:31:17,,,,winsford
2020-12-16  02:37,1338944732773355521,Mike Tyson and Frank Bruno meet to film Sky special 31 years after brutal heavyweight showdown https://t.co/M4D0QudzNT,2020-12-15 20:31:15,,,,
2020-12-16  02:37,1338944730751787008,Frank Lampard needs creative sparks to step up after Wolves’ deserved comeback win | @SiPhillipsSport https://t.co/EFGyoJqOhB,2020-12-15 20:31:14,,,,
2020-12-16  02:37,1338944729384357889,RT @GLiveSport: .@FoundationCFC have helped local foodbank @GlasgowNE provide a week's worth of food to over 1000 people during the pandemi…,2020-12-15 20:31:14,,,,142 Helenvale Street | G31 4NA
2020-12-16  02:37,1338944726335012865,"Neto grabs late winner as Chelsea fall to Wolves
https://t.co/8iVzjtlAmh  https://t.co/8iVzjtlAmh",2020-12-15 20:31:13,,,,"Kuala Lumpur, Malaysia"
2020-12-16  02:37,1338944724254806016,"Riis should score...

https://t.co/Bvh1gpGqrh #pnefc",2020-12-15 20:31:13,,,,Preston
2020-12-16  02:37,1338944717044781057,RT @AbigailJMinucci: I love my division and I love being able to still do a sport that I am passionate about! Just because I can’t tumble d…,2020-12-15 20:31:11,,,,
2020-12-16  02:37,1338944710166130690,RT @MailSport: Jan Vertonghen reveals the shocking details of how he played through concussion problems to earn a new contract https://t.co…,2020-12-15 20:31:09,,,,
2020-12-16  02:37,1338944710107406338,@sport_saccount i love you but if i'm being honest and i had to pick a mufo who would do this i woulda said you,2020-12-15 20:31:09,,,,i am in indianapolis
2020-12-16  02:37,1338944704965201929,RT @guardian: NBA MVP Giannis Antetokounmpo agrees to reported $228m extension with Bucks https://t.co/eGdNCqFoMS,2020-12-15 20:31:08,,,,"Ohio, USA"
2020-12-16  02:37,1338944675437293568,@SkySportsNews I’m guessing it’s fully loaded RR Sport SVR with a reversing camera. I’m assuming he was over the dr… https://t.co/Sd8Pjjqd3x,2020-12-15 20:31:01,,,,Manchester La Cala  Bakewell
2020-12-16  02:37,1338944669632266240,"Pedro Neto stuns Chelsea with late winner to complete comeback victory for Wolves

By @RichJolly

https://t.co/ap24xx80fR #WOLCHE",2020-12-15 20:31:00,,,,"London, England"
2020-12-16  02:37,1338944669493776387,"""I really believe the Lord just carried me through. It just makes you realize how much bigger life is than golf.""… https://t.co/937aOg07ta",2020-12-15 20:31:00,,,,"Denver, CO"
2020-12-16  02:37,1338944666486628353,@bhoggard__ Cracking sport,2020-12-15 20:30:59,,,,
2020-12-16  02:37,1338944651164835846,RT @GoodyActually: @runthinkwrite So then c25 years ago it turns out it's time for men to run things again. We're told that it was bcs of T…,2020-12-15 20:30:55,,,,"Gilead, Glasgow, UK"
2020-12-16  02:37,1338944642939822086,Just as we were about to fall asleep Gundgoan fires home the opener! #mcfc https://t.co/uARdJIT2gW,2020-12-15 20:30:53,,,,"Manchester, UK"
2020-12-16  02:37,1338944637826977802,RT @MailSport: Frank Lampard's men beaten for the second time in four days with Pedro Neto firing 95th-MINUTE winner https://t.co/UW382hfhmA,2020-12-15 20:30:52,,,,"Accra, Ghana. 233244732966"
2020-12-16  02:37,1338944637785038850,"RT @RickNoe1701: @BentleytheDog @ninaturner I think so too. People, it seems, will never learn that treating politics as a team sport is ex…",2020-12-15 20:30:52,,,,"Lower Arlington, VA"
2020-12-16  02:37,1338944637747290113,"RT @TheSunFootball: GOAL! Man City 1-0 West Brom (Gundogan)

#MCIWBA

https://t.co/6fi6QRCksd",2020-12-15 20:30:52,,,,London
2020-12-16  02:37,1338944632525352960,"RT @Pitt_FB: 20 years ago today, @LarryFitzgerald committed to Pitt and launched his incredible career in football.

Tomorrow, we sign Clas…",2020-12-15 20:30:51,,,,PITT
2020-12-16  02:37,1338944630986051591,RT @Lexus: Reduced weight. Increased exhilaration. #LexusIS F SPORT https://t.co/WtYlBeAkQi https://t.co/JiLnK0v2kw,2020-12-15 20:30:51,,,,"Birmingham, AL"
2020-12-16  02:37,1338944628771401736,"Louis Saha pinpoints the root of Man Utd's defensive problems
https://t.co/IaqWQq46JU https://t.co/E1hjK4lbFT",2020-12-15 20:30:50,,,,"London, UK"
2020-12-16  02:37,1338944624199671815,"RT @TheSunFootball: GOAL! Man City 1-0 West Brom (Gundogan)

#MCIWBA

https://t.co/6fi6QRCksd",2020-12-15 20:30:49,,,,
2020-12-16  02:37,1338944621708271624,"RT @GoHawklets: Congratulations to 30 fall sport athletes who earned recognition for their on-field, on-course, and in-pool performances! W…",2020-12-15 20:30:48,,,,
2020-12-16  02:37,1338944621578252291,I have not seen a refereeing performance this bad since Tom Henning Ovrebo between Chelsea and Barcelona in 2009.… https://t.co/nNFFUi12MU,2020-12-15 20:30:48,,,,"Portsmouth, England"
2020-12-16  02:37,1338944618243756034,"RT @TheSunFootball: GOAL! Man City 1-0 West Brom (Gundogan)

#MCIWBA

https://t.co/6fi6QRCksd",2020-12-15 20:30:48,,,,
2020-12-16  02:37,1338944608059834368,"RT @ABRLive: 🎙“He knew he was the monster of the universe. He knew he was strong and powerful and he was a bit of a bully.”

❤️Gone, but no…",2020-12-15 20:30:45,,,,Suberb of San Francisco
2020-12-16  02:37,1338944604922499078,"It’s hard to play through, no matter the sport. https://t.co/rGTBbhSfjz https://t.co/4EoLq4THmZ",2020-12-15 20:30:44,,,,"Centennial, CO"
2020-12-16  02:37,1338944602838069249,"RT @BBCSport: The only way is Sussex!

TV star Mark Wright has signed for Crawley Town. 

More: https://t.co/ai42K98d0s https://t.co/uZXBTg…",2020-12-15 20:30:44,,,,"Liverpool, England"
2020-12-16  02:37,1338944598912225281,"RT @tandselitecars: New Arrival!

65 Plate BMW 320D M Sport

£0 deposit,
£272 per month

Spec:

• 20k miles
• SatNav
• Heated Front Seats
•…",2020-12-15 20:30:43,,,,
2020-12-16  02:37,1338944598845104130,Tomorrow will be my first time back at an #orienteering event since March! Crazy times - last time out was Scottish… https://t.co/kNNkxMci9Q,2020-12-15 20:30:43,,,,"Scotland, United Kingdom"
2020-12-16  02:37,1338944585557549056,@hurlingpodcast @SportTG4 @YouTube @OfficialWexGAA @DubGAAOfficial @wexford_sport @wexfordgaafans @ClubWexford… https://t.co/SHkrDBQtMd,2020-12-15 20:30:40,,,,Ceatharlach!
2020-12-16  02:37,1338944583581908992,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:30:39,,,,Ireland
2020-12-16  02:37,1338944581061238786,"Well written article today from Kevin McStay......

Kevin McStay: Dublin may be a bridge too far but Mayo’s spirit… https://t.co/v4j05TuOL4",2020-12-15 20:30:39,,,,"Roscommon, Ireland"
2020-12-16  02:37,1338944580880793600,@joeys_chandler Someone should bloody well ask Kohli what happened to this? https://t.co/HfH6LFGXI2,2020-12-15 20:30:39,,,,
2020-12-16  02:37,1338944579752628229,Just posted a photo @ Saints Sport - University of St Andrews https://t.co/ZdfLrQjOK3,2020-12-15 20:30:38,"{'type': 'Point', 'coordinates': [56.33861769, -2.81477451]}",Saint Andrews,"{'type': 'Point', 'coordinates': [-2.81477451, 56.33861769]}","auchtermuchty, fife "
2020-12-16  02:37,1338944578284556288,I'm genuinely tired of this sport called football 😪,2020-12-15 20:30:38,,,,Amuwo Odofin 
2020-12-16  02:37,1338944577475112965,But this can never be possible. How do you expect Millions of people to get their NIN? The tedious process of getti… https://t.co/8yofBkWugQ,2020-12-15 20:30:38,,,,
2020-12-16  02:37,1338944576082554882,"GOAL! Man City 1-0 West Brom (Gundogan)

#MCIWBA

https://t.co/6fi6QRCksd",2020-12-15 20:30:37,,,,
2020-12-16  02:37,1338944566737584128,RT @MirrorFootball: Jan Vertonghen 'played with concussion symptoms for nine months' in bid to earn new deal | @johncrossmirror https://t.c…,2020-12-15 20:30:35,,,,"Orange County, California"
2020-12-16  02:37,1338944556138713091,@LiamSanphy For sure the guys ruining the integrity of the sport. Everyone gonna start doing this.,2020-12-15 20:30:33,,,,"Swampscott, MA"
2020-12-16  02:37,1338944554079285248,"https://t.co/X62af6qUVt

Well if The Sun say its true , it's true. @brody_neill",2020-12-15 20:30:32,,Lurgan,,"Lurgan, Northern Ireland"
2020-12-16  02:37,1338944550564474883,"RT @JuneSayers1: every week a new account with 27 leftist symbols in their screen name tweets ""well actually you can be a marxist and suppo…",2020-12-15 20:30:31,,,,"Westmount, Québec"
2020-12-16  02:37,1338944549838839814,RT @xxAnomaly: Learning how to FEEL your emotions and not ACT off them is an extreme sport.,2020-12-15 20:30:31,,,,"Louisiana, USA"
2020-12-16  02:37,1338944548798664706,"Added time of one minute #bwfc #ctfc 
https://t.co/ZW4KzHd6Hc",2020-12-15 20:30:31,,,,
2020-12-16  02:37,1338944547414560769,@Joemill49837848 @AaronNaidoo6 @ufc @josealdojunior Aldo was on the downside of his career anyway. He’s still won a… https://t.co/KIgCoN2zHe,2020-12-15 20:30:31,,,,"Marquette, MI"
2020-12-16  02:37,1338944542427385856,why am I scared of a sport that involves a ball but can land on my neck 1247799875335 times and not be scared?,2020-12-15 20:30:29,,,,
2020-12-16  02:37,1338944541626347528,"Without the waters of our incredible planet, rowing would of course cease to exist. The sport we love so much! So w… https://t.co/a2QmKIcAZ4",2020-12-15 20:30:29,,,,The World
2020-12-16  02:37,1338944541567627265,@yumeko2122 Sport,2020-12-15 20:30:29,,,,"Marseille, 13003 "
2020-12-16  02:37,1338944533372006405,"RT @BBCSport: The #PremierLeague has announced that every game in January will be broadcast live on television.

Full story: https://t.co/9…",2020-12-15 20:30:27,,,,"Liverpool, England"
2020-12-16  02:37,1338944531081912321,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:30:27,,,,"Cork, Ireland"
2020-12-16  02:37,1338944530956103688,Hockey: Rochdale Men's 1sts 3 - 2 Bowden Men's 3rds &amp; 5ths https://t.co/0nMS6f3LjS https://t.co/tEOrMBp6Fc,2020-12-15 20:30:27,,,,Rochdale
2020-12-16  02:37,1338944530578550785,@Kirisriot_ KEEP CALM AND DO SPORT😝😝😼😼,2020-12-15 20:30:27,,,,She/Her
2020-12-16  02:37,1338944527332237314,"Think Covid-19 can't harm healthy, young athletes? Think again || Via Guardian https://t.co/bapcZKogTn",2020-12-15 20:30:26,,,,
2020-12-16  02:37,1338944521158225922,"I might sport a Noodle icon for awhile too tho, Gorillaz will always be one of my favorite groups 😭",2020-12-15 20:30:24,,,,tifa's ass 😳
2020-12-16  02:37,1338944520612933632,RT @MailSport: Frank Lampard's men beaten for the second time in four days with Pedro Neto firing 95th-MINUTE winner https://t.co/UW382hfhmA,2020-12-15 20:30:24,,,,
2020-12-16  02:37,1338944515659476992,We can’t wait to hang this jersey in our Sport Management suite at @CatawbaCollege. We are excited to follow your s… https://t.co/yS1LFnNhnX,2020-12-15 20:30:23,,,,"Concord, NC"
2020-12-16  02:37,1338944513369382912,@OwenRogers @stevefry @BianchiDama @vrdaam @TourDeJose It's exactly that kind of garbage that needs to be cleaned o… https://t.co/PORfQ76bv0,2020-12-15 20:30:23,,,,Skåne
2020-12-16  02:37,1338944510689234945,@sport Genial,2020-12-15 20:30:22,,,,"Distrito Federal, México"
2020-12-16  02:37,1338944510437548034,🚨 WE ARE OFF AND RUNNING with the final #TMSSlive of the year on @MeridianFM with Jay and Tom your hosts this week.… https://t.co/GRPXXu8ANr,2020-12-15 20:30:22,,,,📧 meridiansportsshow@sky.com
2020-12-16  02:37,1338944510018134019,Just like sport match i feel musicals are only fun when seen in person.,2020-12-15 20:30:22,,,,
2020-12-16  02:37,1338944501990256644,"RT @real_KOFI__: Football isn't his sport, Ampe merchant. https://t.co/GiXpsGOdwr",2020-12-15 20:30:20,,,,
2020-12-16  02:37,1338944500631285766,"Added time of one minute #bwfc #ctfc 
https://t.co/W1PR2MHhls",2020-12-15 20:30:19,,,,Manchester/Cheshire
2020-12-16  02:37,1338944498110492675,trying to watch a tv show in a different language w subtitles while you’re also on your phone texting people should be an olympic sport,2020-12-15 20:30:19,,,,she/her • 15 •  ♈︎ 
2020-12-16  02:37,1338944490149572609,"@ItzKruzzer jesus fucking christ
i mean i’m 6’1 at 14 but ur just playing the wrong sport my guy",2020-12-15 20:30:17,,,,United States
2020-12-16  02:37,1338944480943230978,"Our favourite peachy-pink New Balance online now 💖

990 &gt; https://t.co/By0spMKwe6
574 Coastal &gt;… https://t.co/h4OG747yKb",2020-12-15 20:30:15,,,,"London, England"
2020-12-16  02:37,1338944478401490945,@xoxo_chyna_xoxo most boring sport on the planet next to baseball,2020-12-15 20:30:14,,,,healing
2020-12-16  02:37,1338944476715372544,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:30:14,,,,
2020-12-16  02:37,1338944474651779077,Top breakdancer and academic Dr @rachlgunn has her sights set on the 2024 Olympics as breaking becomes an official… https://t.co/KLOjZv4j6q,2020-12-15 20:30:13,,,,"North Ryde, Sydney, Australia"
2020-12-16  02:37,1338944470918832128,RT @SunManUtd: Man Utd whizkid Brandon Williams wanted on loan transfer by Southampton for rest of season https://t.co/DkS3iwzYMX,2020-12-15 20:30:12,,,,United Kingdom
2020-12-16  02:37,1338944467571773441,STERLING TO GUNDOGAN. TALK TO MEEEEE. I KNOW THIS SPORT MORE THAN YOU CAN BELIEVE.,2020-12-15 20:30:12,,,,
2020-12-16  02:37,1338944465394946051,"Your top #LFC headlines this Wednesday evening 📰

https://t.co/xdPqs4h5M0",2020-12-15 20:30:11,,,,Liverpool
2020-12-16  02:37,1338944464182784002,One of the best things about sport is that it is rewarding to the poor. Across every spectrum most people who make… https://t.co/Jeby58Yp2N,2020-12-15 20:30:11,,,,Joined May 2017
2020-12-16  02:37,1338944461334777859,"RT @InRiyadh2020: 0506178462 whatsapp, massage in Riyadh available now.
#meditation #painrelief #aromatherapy #bienetre #relaxing #deeptiss…",2020-12-15 20:30:10,,,,France
2020-12-16  02:37,1338944460705714176,"RT @Pitt_FB: 20 years ago today, @LarryFitzgerald committed to Pitt and launched his incredible career in football.

Tomorrow, we sign Clas…",2020-12-15 20:30:10,,,,"Winder, GA"
2020-12-16  02:37,1338944454024114180,🎚️Another valuable set of #freeradiojingles. This time for sport and news features and so much more. No strings att… https://t.co/eQWOCAWDjf,2020-12-15 20:30:08,,,,United Kingdom
2020-12-16  02:37,1338944453990522880,"NEWS | Football Ferns international Meikayla Moore scores first goal for Liverpool 

https://t.co/BtufQhnF8Z https://t.co/9zY6wIDXg7",2020-12-15 20:30:08,,,,"Wellington, New Zealand"
2020-12-16  02:37,1338944449859227649,"@GamecockNoah Really hope we don’t cut the men’s soccer. That is an up and coming sport with young people, we need… https://t.co/xvRKQxeZ2g",2020-12-15 20:30:07,,,,
2020-12-16  02:37,1338944445711003654,Europa League overtakes Championss League as premier comp with 13 league leaders https://t.co/UUu3INyDuW,2020-12-15 20:30:06,,,,London
2020-12-16  02:37,1338944441185431555,Frank Lampard's men beaten for the second time in four days with Pedro Neto firing 95th-MINUTE winner https://t.co/UW382hfhmA,2020-12-15 20:30:05,,,,
2020-12-16  02:37,1338944436999516162,"RT @grimsbytownlive: #GTFC | CLOSE! Town hit the woodwork once again as they search for an equaliser.

Follow all the action with our live…",2020-12-15 20:30:04,,,,Southend-on-Sea
2020-12-16  02:37,1338944432444305408,Neto strikes deep in injury time as Wolves break Chelsea hearts https://t.co/y6kFxJoRFN via @IrishTimesSport,2020-12-15 20:30:03,,,,
2020-12-16  02:37,1338944431152631809,Connection Thru Sport - ProKit's David Swain https://t.co/Yh3bLC2jVU,2020-12-15 20:30:03,,,,"Collingwood, Ontario"
2020-12-16  02:37,1338944429332201473,Orient miss out on Morecambe trip https://t.co/XeUVsro6qL,2020-12-15 20:30:02,,,,Hackney
2020-12-16  02:37,1338944422269104128,"20 years ago today, @LarryFitzgerald committed to Pitt and launched his incredible career in football.

Tomorrow, w… https://t.co/VyFUs6qVPH",2020-12-15 20:30:01,,,,"Pittsburgh, PA"
2020-12-16  02:37,1338944419639128064,"""I think it was a lot tougher than I thought it was going to be."" #NUFC https://t.co/0ZkBs1ArZL",2020-12-15 20:30:00,,,,Newcastle upon Tyne
2020-12-16  02:37,1338944419370684418,"""Playing football is my passion, but I prefer watching other sports on TV""

https://t.co/bI3KYNtbCb",2020-12-15 20:30:00,,,,"London, UK"
2020-12-16  02:37,1338944418796220417,"#LFC fans have been praised for their conduct on the return to Anfield as the club gets set to welcome another 2,00… https://t.co/XzeFdDIcM7",2020-12-15 20:30:00,,,,Liverpool
2020-12-16  02:37,1338944418439565312,"Two #SaintsFC stars are closing in on a one-match suspension

https://t.co/q4jPBxJzBK",2020-12-15 20:30:00,,,,"St. Mary's, Southampton."
2020-12-16  02:37,1338944418053808137,"Alfredo Morelos faces potential Rangers ban as striker hit with notice of complaint for Dundee United incident

https://t.co/RWhDgtl0nA",2020-12-15 20:30:00,,,,Glasgow
2020-12-16  02:37,1338944417705709571,@Tyson_Fury reveals he got beaten by Anthony Joshua in sparring https://t.co/gjsO5sWZU0,2020-12-15 20:30:00,,,,Ireland
2020-12-16  02:37,1338944417705545729,"⚪️ Real Madrid v Bilbao 🔴 is tonight's late kick off, and personally I think it'll be a cracker! Here's what I'm ba… https://t.co/5sCx0AdZht",2020-12-15 20:30:00,,,,
2020-12-16  02:37,1338944413142159361,"RT @KieranPender: A cycling history long read you say? Me for @GuardianAus on the 125th anniversary of the world's 2nd oldest road race, ri…",2020-12-15 20:29:59,,,,"Eltham, Victoria    AUSTRALIA"
2020-12-16  02:37,1338944412945178625,@geniusman16 @SilasLeeks @Michael04Champ @kingjesus17 @FirstTake @stephenasmith If you don’t think slowing the game… https://t.co/uR1hNpVdPm,2020-12-15 20:29:59,,,,
2020-12-16  02:37,1338944404011290632,@CipollaMatthew @Deepfryguy76 @Alien_Scientist Deriving physical constants from first principles is becoming the ne… https://t.co/sB7ZsGujVl,2020-12-15 20:29:56,,,,Indianapolis
2020-12-16  02:37,1338944396763521024,@KEEMSTAR Boxing is a sport that can be turned on a single moment so I wouldn't rule out either tbh,2020-12-15 20:29:55,,,,Ireland 
2020-12-16  02:37,1338944396230791172,"Premier League fixtures: All January games to be shown live on TV

So not really on tv then ? https://t.co/4pEWebKdV7",2020-12-15 20:29:55,,,,Global
2020-12-16  02:37,1338944388664332293,"Join me for the second-half. City made two changes.

https://t.co/8vyWMtH9Vy",2020-12-15 20:29:53,,,,
2020-12-16  02:37,1338944388509167619,@katewitko My grandmother's name was Mabel Bair and her husband was named Augustus and even I never saw them eating any of that bullshit,2020-12-15 20:29:53,,,,
2020-12-16  02:37,1338944386772692994,"GOAAAAAAAL! City take the lead! #mcfc 

https://t.co/uARdJIT2gW https://t.co/3iyGXWI31Q",2020-12-15 20:29:52,,,,"Manchester, UK"
2020-12-16  02:37,1338944380158226436,"@Mpillow What ever grievances they might have, it should be taken care of professionally. Not this childish behavio… https://t.co/797OVNBAp9",2020-12-15 20:29:51,,,,"Balfour, South Africa"
2020-12-16  02:37,1338944378828697601,"There appeared little danger when Steve McNulty ushered McGowan out wide.

But the striker was having none of it, a… https://t.co/JJ0JIQoOKm",2020-12-15 20:29:50,,,,"Northwich, Cheshire"
2020-12-16  02:37,1338944364098318341,"RT @RugbyPass: EXCLUSIVE: New research shows women rugby players are more susceptible to concussion, brain damage and potentially CTE than…",2020-12-15 20:29:47,,,,Great Britain
2020-12-16  02:37,1338944362181345280,@smh @JennaPrice We should just ban sport all together.,2020-12-15 20:29:46,,,,melbourne
2020-12-16  02:37,1338944356334460929,"RT @MG_Jinshan: M: i take the full effort abt it. Wish they are no obstacles. However, the obstacles is the challenge too. Wish everything…",2020-12-15 20:29:45,,,,Thailand 
2020-12-16  02:37,1338944354065346560,@PittsburghSport @goblue43729 All sports are essentially kids games. Also this is what happens when tv partners hav… https://t.co/LRsVpXAgMj,2020-12-15 20:29:45,,Fullerton,,"Fullerton, California"
2020-12-16  02:37,1338944349355143169,RT @uno_volleyball: These ladies have dedicated a lot of time and effort to the sport of volleyball! Congrats to you all! https://t.co/D7BI…,2020-12-15 20:29:43,,,,"Elwood, IL"
2020-12-16  02:37,1338944348306731009,"RT @johnnyoconn: Kevin McStay: Dublin may be a bridge too far but Mayo’s spirit will never be broken
This is well worth your time  https://…",2020-12-15 20:29:43,,,,"Kildare, Ireland"
2020-12-16  02:37,1338944348147376132,"RT @trboxing: Congratulations to @andreward on his upcoming 2021 induction into the @BoxingHall!

Andre built an impeccable résumé in the r…",2020-12-15 20:29:43,,,,Shaolin 
2020-12-16  02:37,1338944343105789960,We're always excited to celebrate Wayne and his contributions he made to the sport! One of the best to ever do it!… https://t.co/fXv0eMEW1g,2020-12-15 20:29:42,,,,"Norman, Okla."
2020-12-16  02:37,1338944332779429890,"Totilas ist tot
via @sz https://t.co/VZZliSxW95",2020-12-15 20:29:39,,,,
2020-12-16  02:37,1338944322511757312,"What a finish from Bailey Wright. #SAFC 
https://t.co/EUcTfli6do https://t.co/VWAPY22fSp",2020-12-15 20:29:37,,,,Newcastle upon Tyne
2020-12-16  02:37,1338944286772129795,"RT @trboxing: Congratulations to @andreward on his upcoming 2021 induction into the @BoxingHall!

Andre built an impeccable résumé in the r…",2020-12-15 20:29:29,,,,
2020-12-16  02:37,1338944281575305217,stick with me and learn this sport fellas https://t.co/WLfxP7bf1r,2020-12-15 20:29:27,,,,fútbol heritage
2020-12-16  02:37,1338944277360078849,Itumeleng Khune admitted that his recent errors had led to back-to-back negative results for Kaizer Chiefs while sa… https://t.co/R6p3dqPOlx,2020-12-15 20:29:26,,,,Cape Town
2020-12-16  02:37,1338944270309482498,RT @GGGBoxing: Do the best in your sport 🥊⚽️ @Cristiano @DAZNBoxing https://t.co/TcYrkkn4x2,2020-12-15 20:29:25,,,,
2020-12-16  02:37,1338944267608330241,"RT @kaletherabbit: I hav maid my furst evan , ”fan cam’ vidio ; feetchuring sum of my most Extreem stunt’s and Epick sport’s moments,,,, i…",2020-12-15 20:29:24,,,,"Austin,TX, Boulder,CO"
2020-12-16  02:37,1338944262231138304,"ALERT: New high roller bet posted!
Janoi has bet $5,757.05 on FC Emmen - FC Groningen to win $8,059.87.
To view thi… https://t.co/NeoSGCR3fO",2020-12-15 20:29:23,,,,Everywhere
2020-12-16  02:37,1338944260301844481,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:29:22,,,,"Cork, Ireland - 2A Drinan Street Sullivans Quay"
2020-12-16  02:37,1338944253817458689,"RT @FabrizioRomano: Haaland to Sky Sport: “My future? I’m happy at Borussia Dortmund. I’ve spent a great year with Favre, I want to thank h…",2020-12-15 20:29:21,,,,Unknown
2020-12-16  02:37,1338944247366627330,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:29:19,,,,
2020-12-16  02:37,1338944246028652552,RT @ChadPow91004144: @stuartpstevens Add self promoting hunting for sport photo opp from last week while folks in Texas are waiting in mile…,2020-12-15 20:29:19,,,,
2020-12-16  02:37,1338944239825166336,"RT @JuneSayers1: every week a new account with 27 leftist symbols in their screen name tweets ""well actually you can be a marxist and suppo…",2020-12-15 20:29:17,,,,
2020-12-16  02:37,1338944234800427008,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:29:16,,,,"Cork, Ireland"
2020-12-16  02:37,1338944221831720961,RT @pa79smyth: Really proud of those active in #axschat community and a11y profession. A wise person once said - if you need to move fast g…,2020-12-15 20:29:13,,,,"Lisbon, Portugal"
2020-12-16  02:37,1338944209248727041,"RT @DailyStar_Sport: Darts star Diogo Portela left in floods of tears on stage at PDC World Championship
https://t.co/MHIEumCljO",2020-12-15 20:29:10,,,,London
